ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
nic18:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 4001856, 55925161560, 756, 158, 26894
nic18:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 6040800, 96688085760, 756, 360, 16384
nic18:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic18:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 807196000, 39381794840000000, 147, 2000, 80526000
nic19:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 3686022, 47370033086, 756, 158, 26798
nic19:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 6040800, 96688085760, 756, 360, 16384
nic19:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic19:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 782784000, 35510311280000000, 151, 14000, 76030000
nic20:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 2964792, 29975482344, 756, 216, 33022
nic20:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 6040800, 96688085760, 756, 360, 16384
nic20:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic20:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 786546000, 36267622724000000, 141, 14000, 71774000
nic21:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 3134157, 24825716207, 756, 302, 20982
nic21:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 6040800, 96688085760, 756, 360, 16384
nic21:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic21:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 832640000, 43342157908000000, 160, 2000, 72878000
nic22:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 3040123, 27990059999, 756, 302, 26302
nic22:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 6040800, 96688085760, 756, 360, 16384
nic22:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic22:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 771438000, 31977032464000000, 147, 10000, 67878000
nic23:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 2704730, 25773480652, 756, 158, 25870
nic23:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 6040800, 96688085760, 756, 360, 16384
nic23:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic23:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 764570000, 37596330972000000, 102, 16000, 68990000
nic24:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 1390292, 5399543290, 756, 158, 9662
nic24:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 6040800, 96688085760, 756, 360, 16384
nic24:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic24:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 935976000, 62132927240000000, 156, 14000, 87022000
nic25:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 2118206, 10211300746, 756, 158, 12750
nic25:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 6040800, 96688085760, 756, 360, 16384
nic25:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic25:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 798722000, 29817478276000000, 172, 14000, 69422000
nic26:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 1832276, 8689898564, 756, 302, 12990
nic26:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 6040800, 96688085760, 756, 360, 16384
nic26:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic26:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 798581000, 25734922353000000, 157, 14000, 53702000
nic27:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 3260406, 29680081874, 756, 224, 30766
nic27:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 6040800, 96688085760, 756, 360, 16384
nic27:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic27:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1080374000, 96392803324000000, 113, 6000, 104428000
nic28:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 3583012, 28451570880, 756, 224, 31790
nic28:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 6040800, 96688085760, 756, 360, 16384
nic28:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic28:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1133473000, 112960728515000000, 96, 14000, 113446000
nic29:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 2838079, 18001249115, 756, 222, 16203
nic29:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 6040800, 96688085760, 756, 360, 16384
nic29:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic29:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1045424000, 74315805842000000, 140, 4000, 88878000
nic30:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 3509264, 91840831792, 756, 322, 58318
nic30:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 6040800, 96688085760, 756, 360, 16384
nic30:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic30:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1032201000, 90176344569000000, 108, 18000, 104542000
nic31:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 3558254, 75155366294, 756, 234, 62542
nic31:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 6040800, 96688085760, 756, 360, 16384
nic31:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic31:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1016340000, 52386817520000000, 100, 8000, 73230000
nic32:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 4194214, 37403914374, 756, 162, 25582
nic32:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 6040800, 96688085760, 756, 360, 16384
nic32:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic32:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1163434000, 123100534380000000, 54, 6000, 118346000
nic33:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 3395604, 31452078738, 756, 238, 29710
nic33:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 6040800, 96688085760, 756, 360, 16384
nic33:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic33:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1065680000, 96620338890000000, 96, 14000, 109326000
nic34:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 3243371, 32112358193, 756, 242, 34990
nic34:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 6040800, 96688085760, 756, 360, 16384
nic34:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic34:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 955110000, 59021044268000000, 144, 18000, 84750000
nic35:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 5941586, 75616112634, 756, 158, 26046
nic35:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 6040800, 96688085760, 756, 360, 16384
nic35:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic35:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1079986000, 96810436348000000, 112, 16000, 105134000
nic72:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 1418166, 17575072644, 252, 142, 20094
nic72:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic72:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic72:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1365648000, 116027587920000000, 74, 32000, 114386000
nic73:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 674972, 3939350280, 252, 158, 12702
nic73:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic73:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic73:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1374484000, 158471742480000000, 89, 32000, 135474000
nic74:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 1717076, 16928914176, 252, 144, 22366
nic74:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic74:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic74:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1358660000, 146775157680000000, 100, 18000, 131186000
nic75:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 2748034, 40495635988, 252, 208, 26702
nic75:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic75:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic75:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1285598000, 142388345616000000, 69, 18000, 126030000
nic76:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 1946097, 27908820893, 252, 222, 27006
nic76:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic76:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic76:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1278628000, 97335422942000000, 94, 2000, 104990000
nic77:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 3067876, 49880354192, 252, 230, 27758
nic77:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic77:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic77:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1269266000, 129624214488000000, 82, 18000, 124850000
nic78:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 610814, 2854577804, 252, 144, 13950
nic78:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic78:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic78:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1375452000, 159747181520000000, 102, 32000, 137154000
nic79:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 2744154, 45048277852, 252, 142, 34750
nic79:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic79:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic79:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1350308000, 144188123496000000, 117, 32000, 154918000
nic80:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 4575134, 108472838284, 252, 158, 40926
nic80:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic80:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic80:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1314890000, 134016503244000000, 109, 32000, 144422000
nic81:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 383462, 1036597836, 252, 230, 6846
nic81:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic81:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic81:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1369902000, 106884567880000000, 79, 32000, 114518000
nic82:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 238492, 369087916, 252, 222, 3566
nic82:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic82:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic82:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1369924000, 151582990598000000, 82, 18000, 129294000
nic83:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 263232, 457476168, 252, 206, 5402
nic83:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic83:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic83:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1405480000, 176424173656000000, 62, 32000, 159382000
nic84:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 998423, 8046145523, 252, 135, 18110
nic84:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic84:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic84:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1387104000, 139399310464000000, 84, 32000, 143886000
nic85:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 534954, 4058557588, 252, 144, 18206
nic85:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic85:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic85:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1383012000, 93426434496000000, 75, 18000, 97726000
nic86:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 1048876, 6092581896, 252, 164, 12350
nic86:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic86:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic86:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1399122000, 170082092116000000, 99, 32000, 139314000
nic87:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 1203134, 8400428204, 252, 316, 14014
nic87:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic87:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic87:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1350212000, 155491219592000000, 63, 32000, 139282000
nic88:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 917670, 5430556340, 252, 296, 16862
nic88:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic88:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic88:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1329470000, 146733023510000000, 76, 18000, 134874000
nic89:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 1411807, 11061065457, 252, 318, 18974
nic89:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic89:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic89:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1359550000, 160094282578000000, 68, 18000, 136678000
nic90:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 565470, 2317302938, 252, 287, 10990
nic90:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic90:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic90:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1376703000, 161818549935000000, 77, 10000, 144326000
nic91:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 689894, 3103938878, 252, 290, 10110
nic91:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic91:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic91:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1382274000, 175958113868000000, 64, 2000, 149646000
nic92:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 655046, 2799755508, 252, 309, 10286
nic92:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic92:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic92:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1363396000, 148403109246000000, 101, 18000, 152814000
nic93:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 2647700, 37974705376, 252, 226, 26206
nic93:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic93:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic93:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1351418000, 146630615116000000, 115, 32000, 158270000
nic94:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 2751146, 40166960580, 252, 222, 25134
nic94:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic94:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic94:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1349622000, 135929883076000000, 96, 32000, 163646000
nic95:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 4059844, 77038838288, 252, 218, 27502
nic95:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic95:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic95:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1397986000, 174171416284000000, 71, 32000, 184734000
nic96:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 400758, 1001911936, 252, 142, 4350
nic96:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic96:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic96:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1402972000, 141236567240000000, 60, 32000, 137678000
nic97:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 295907, 1101715421, 252, 141, 6462
nic97:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic97:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic97:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1410502000, 155279971420000000, 63, 32000, 142958000
nic98:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 333839, 1161563669, 252, 144, 7086
nic98:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic98:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic98:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1402958000, 112715490620000000, 73, 2000, 110978000
nic99:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 733478, 4504078750, 252, 318, 14958
nic99:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic99:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic99:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1365934000, 157051334324000000, 84, 30000, 137246000
nic100:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 1110756, 7981585496, 252, 306, 16926
nic100:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic100:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic100:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1368158000, 160210556292000000, 85, 2000, 137378000
nic101:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 1598094, 16550107202, 252, 302, 22142
nic101:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic101:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic101:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1359936000, 165713565470000000, 58, 16000, 137102000
nic102:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 477208, 2737308610, 252, 222, 21022
nic102:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic102:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic102:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1402834000, 174577050460000000, 79, 18000, 144474000
nic103:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 2549720, 48987993864, 252, 226, 40014
nic103:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic103:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic103:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1351418000, 140774511348000000, 115, 32000, 143790000
nic104:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 3684235, 75926183781, 252, 237, 38160
nic104:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic104:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic104:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1314656000, 132720457672000000, 116, 50000, 156494000
nic105:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 631381, 2786008141, 252, 307, 7166
nic105:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic105:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic105:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1399580000, 179876969184000000, 82, 32000, 172494000
nic106:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 521666, 2188324308, 252, 302, 7694
nic106:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic106:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic106:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1383442000, 90491727612000000, 92, 18000, 108142000
nic107:rtrLink:networkIF:networkIF, packet_latency, , Accumulator, 1594580000, 0, 1395448, 10436940888, 252, 318, 14558
nic107:rtrLink:networkIF:networkIF, send_bit_count, , Accumulator, 1594580000, 0, 2013600, 32229361920, 252, 360, 16384
nic107:rtrLink:networkIF:networkIF, output_port_stalls, , Accumulator, 1594580000, 0, 0, 0, 0, 0, 0
nic107:rtrLink:networkIF:networkIF, idle_time, , Accumulator, 1594580000, 0, 1387486000, 159270612940000000, 118, 32000, 134826000
